_RAJ2000,_DEJ2000,Cluster,MG,ymag,e_ymag,b-y,e_b-y,y-Ha,e_y-Ha,WHa05,WHa06,WHa07,vsini,e_vsini,Teff,e_Teff,logg,e_logg,loggP,Mass,e_Mass,Rad,e_Rad,Vc,SB?,Code,clean,umag,e_umag,gmag,e_gmag,Hamag,e_Hamag,rmag,e_rmag,imag,e_imag,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag
250.4040833,-48.7397222,NGC 6193,24,14.002,0.055,0.595,0.078,0.708,0.086,,,,,,,,,,,,,,,,,O,false,14.73,0.0,14.48,0.0,13.22,0.0,13.56,0.0,12.99,0.0,12.116,11.773,11.615,0.027,0.032,0.032
250.4437083,-48.7343611,NGC 6193,22,13.643,0.046,0.602,0.066,0.76,0.074,,,,,,,,,,,,,,,,,O,false,14.69,0.01,14.12,0.0,12.85,0.0,13.19,0.0,12.68,0.0,11.905,11.482,11.381,0.023,0.027,0.025
250.4445833,-48.8600556,NGC 6193,82,10.388,0.014,0.643,0.021,0.844,0.039,,,,,,,,,,,,,,,,,O,false,,,,,,,,,,,8.361,7.833,7.676,0.018,0.033,0.023
250.4522917,-48.8452222,NGC 6193,77,13.258,0.038,0.369,0.052,0.34,0.069,,,,,,,,,,,,,,,,,O,false,13.55,0.0,13.5,0.0,12.83,0.0,13.03,0.0,12.64,0.01,12.023,11.87,11.775,0.023,0.024,0.022
250.456375,-48.6984722,NGC 6193,8,12.22,0.025,0.185,0.033,0.178,0.053,,,,,,,,,,,,,,,,,B,false,12.31,0.0,,,11.98,0.0,,,,,11.534,11.522,11.434,0.037,0.046,0.039
250.4634583,-48.6904722,NGC 6193,7,13.873,0.051,0.47,0.071,0.568,0.083,,,,,,,,,,,,,,,,,O,false,14.15,0.0,14.23,0.0,13.27,0.0,13.56,0.0,13.13,0.0,12.505,12.158,12.112,0.033,0.046,0.032
250.4785833,-48.7735278,NGC 6193,44,11.568,0.023,1.252,0.036,1.424,0.044,,,,,,,,,,,,,,,,,O,false,15.18,0.01,,,,,,,,,7.84,6.921,6.62,0.019,0.031,0.017
250.4924583,-48.8123056,NGC 6193,64,13.449,0.058,0.357,0.079,0.529,0.094,,,,,,,,,,,,,,,,,O,false,13.62,0.0,13.73,0.0,12.94,0.0,13.19,0.0,12.83,0.01,12.392,12.15,12.084,0.026,0.027,0.03
250.8860417,-47.5785,NGC 6200,309,14.576,0.068,0.52,0.097,0.714,0.108,,,,,,,,,,,,,,,,,O,false,15.76,0.0,15.13,0.0,13.77,0.0,14.01,0.0,13.44,0.0,12.624,12.288,12.148,0.053,0.084,0.037
250.8925833,-47.5732222,NGC 6200,299,14.563,0.068,0.541,0.097,0.717,0.105,,,,,,,,,,,,,,,,,O,true,15.66,0.01,15.09,0.0,13.8,0.0,14.07,0.0,13.48,0.0,12.643,12.338,12.197,0.032,0.054,0.049
250.9006667,-47.517,NGC 6200,214,14.414,0.047,0.523,0.066,0.671,0.079,,,,,,,,,,,,,,,,,O,false,15.12,0.0,14.9,0.0,13.68,0.0,13.97,0.0,13.48,0.0,12.835,12.504,12.463,0.024,0.034,0.032
250.900875,-47.5143333,NGC 6200,212,13.915,0.037,0.4,0.052,0.386,0.07,,,,,,,,,,,,,,,,,B,false,14.77,0.0,14.29,0.0,13.43,0.0,13.6,0.0,13.17,0.0,12.552,12.318,12.313,0.03,0.028,0.033
250.9034167,-47.5015556,NGC 6200,197,13.336,0.029,0.352,0.04,0.429,0.059,,,,,,,,,,,,,,,,,B,false,13.59,0.0,13.65,0.01,12.85,0.0,13.05,0.0,12.66,0.0,12.119,11.927,11.911,0.045,0.06,0.069
250.906125,-47.4803056,NGC 6200,166,13.517,0.032,0.389,0.045,0.456,0.06,,,,,,,,,,,,,,,,,B,false,14.01,0.0,13.86,0.01,13.0,0.0,13.21,0.0,12.8,0.0,12.232,12.046,11.916,0.04,0.044,0.037
250.910125,-47.5733333,NGC 6200,300,14.271,0.06,0.52,0.088,0.684,0.094,,,,,,,,,,,,,,,,,O,true,14.93,0.0,14.75,0.0,13.59,0.0,13.87,0.0,13.39,0.0,12.815,12.492,12.416,0.026,0.028,0.026
250.9111667,-47.4870833,NGC 6200,175,13.837,0.036,0.519,0.052,0.582,0.065,,,,,,,,,,,,,,,,,O,false,14.92,0.0,14.28,0.01,13.16,0.0,13.39,0.0,12.88,0.0,11.852,11.895,11.059,,0.036,
250.9135833,-47.4213611,NGC 6200,93,14.126,0.04,0.467,0.057,0.625,0.069,,,,,,,,,,,,,,,,,O,false,14.66,0.01,14.56,0.01,13.41,0.0,,,,,12.664,12.315,12.299,0.024,0.022,0.029
250.9144167,-47.5501111,NGC 6200,268,13.659,0.034,0.273,0.047,0.367,0.065,,,,,,,,,,,,,,,,,B,false,13.73,0.0,13.88,0.0,13.16,0.0,13.28,0.0,12.97,0.0,12.646,12.566,12.431,0.03,0.051,0.043
250.9182083,-47.5818889,NGC 6200,315,14.17,0.04,0.5,0.058,0.598,0.07,,,,,,,,,,,,,,,,,O,false,15.27,0.01,14.66,0.01,13.47,0.0,13.66,0.0,13.14,0.01,12.386,12.089,11.966,0.029,0.035,0.032
250.9187083,-47.4626389,NGC 6200,134,13.659,0.034,0.99,0.055,1.156,0.058,,,,,,,,,,,,,,,,,O,false,16.25,0.01,,,12.43,0.0,,,,,10.64,9.941,9.754,0.024,0.027,0.026
250.9204167,-47.5426111,NGC 6200,252,13.421,0.029,0.388,0.042,0.483,0.057,,,,,,,,,,,,,,,,,B,false,14.02,0.0,13.77,0.0,12.83,0.0,12.99,0.0,12.58,0.0,12.144,11.931,11.89,0.026,0.032,0.03
250.9235,-47.5491944,NGC 6200,264,13.557,0.032,0.296,0.045,0.363,0.063,,,,,,,,,,,,,,,,,B,false,13.93,0.0,13.79,0.0,13.05,0.0,13.16,0.0,12.82,0.0,12.42,12.302,12.246,0.027,0.038,0.03
250.9235,-47.4666667,NGC 6200,145,13.857,0.036,0.983,0.058,1.126,0.059,,,,,,,,,,,,,,,,,O,false,16.17,0.01,,,12.63,0.0,,,,,10.883,10.257,10.049,,0.05,0.057
250.9235833,-47.5550556,NGC 6200,276,13.685,0.035,0.949,0.056,1.116,0.059,,,,,,,,,,,,,,,,,O,false,16.09,0.01,14.44,0.0,12.47,0.0,12.83,0.0,12.04,0.0,10.788,10.218,9.97,0.033,0.04,0.03
250.925125,-47.4115556,NGC 6200,79,14.553,0.049,0.945,0.077,1.179,0.073,,,,,,,,,,,,,,,,,O,false,17.14,0.01,15.45,0.01,13.33,0.0,,,,,11.442,10.726,10.471,0.035,0.039,0.04
250.9251667,-47.4299722,NGC 6200,102,13.972,0.037,0.82,0.058,0.905,0.063,,,,,,,,,,,,,,,,,O,false,15.55,0.01,14.62,0.01,12.96,0.0,,,,,11.514,10.987,10.821,0.024,0.025,0.023
250.9257083,-47.4927778,NGC 6200,181,12.537,0.022,1.037,0.04,1.149,0.047,,,,,,,,,,,,,,,,,O,false,15.34,0.01,13.42,0.0,11.32,0.0,11.72,0.0,,,9.58,8.856,8.643,0.024,0.022,0.022
250.92675,-47.5195556,NGC 6200,218,14.675,0.053,0.41,0.072,0.462,0.089,,,,,,,,,,,,,,,,,B,false,15.47,0.0,15.04,0.0,14.11,0.0,14.3,0.0,13.85,0.0,13.288,13.073,13.017,0.04,0.05,0.054
250.927625,-47.4427222,NGC 6200,113,11.753,0.018,1.019,0.033,1.15,0.043,,,,,,,,,,,,,,,,,O,false,14.39,0.01,,,,,,,,,8.724,8.031,7.77,0.029,0.044,0.023
250.9289583,-47.4968333,NGC 6200,191,12.627,0.022,0.34,0.033,0.345,0.051,,,,,,,,,,,,,,,,,B,false,13.16,0.0,,,12.19,0.0,12.36,0.0,11.99,0.0,11.508,11.326,9.704,0.053,0.039,
250.930875,-47.49525,NGC 6200,188,13.251,0.028,0.306,0.04,0.386,0.057,,,,,,,,,,,,,,,,,B,false,13.24,0.0,13.52,0.0,12.79,0.0,12.99,0.0,12.65,0.0,12.333,12.175,12.175,0.042,0.032,0.051
250.931125,-47.5414722,NGC 6200,247,12.548,0.021,0.376,0.031,0.522,0.048,,,,,,,,,,,,,,,,,Be?,false,12.87,0.0,,,11.9,0.0,12.08,0.0,,,11.386,11.128,11.058,0.029,0.028,0.03
250.9314583,-47.3857778,NGC 6200,33,13.923,0.038,0.544,0.055,0.645,0.067,,,,,,,,,,,,,,,,,O,false,14.85,0.0,14.39,0.01,13.17,0.0,13.41,0.0,12.87,0.0,12.201,11.902,11.769,0.027,0.028,0.026
250.93275,-47.3791389,NGC 6200,22,13.514,0.032,0.485,0.045,0.531,0.06,,,,,,,,,,,,,,,,,O,false,14.38,0.0,13.92,0.01,12.86,0.0,,,,,11.897,11.707,11.626,0.027,0.03,0.029
250.93325,-47.5865,NGC 6200,319,14.563,0.05,0.854,0.077,1.065,0.077,,,,,,,,,,,,,,,,,O,false,16.39,0.01,15.24,0.01,,,13.73,0.0,12.98,0.0,11.83,11.207,11.01,0.035,0.036,0.035
250.9344167,-47.4661111,NGC 6200,144,14.138,0.042,0.379,0.058,0.403,0.075,,,,,,,,,,,,,,,,,B,false,14.65,0.0,14.47,0.0,13.63,0.0,13.81,0.0,13.41,0.0,12.841,12.468,12.586,,,0.079
250.934625,-47.3952778,NGC 6200,53,11.098,0.019,1.423,0.038,1.626,0.043,,,,,,,,,,,,,,,,,O,false,15.08,0.01,,,,,,,,,6.618,5.593,5.265,0.026,0.021,0.023
250.9360833,-47.5028333,NGC 6200,200,12.783,0.023,0.302,0.033,0.407,0.051,,,,,,,,,,,,,,,,,B,false,12.6,0.0,,,12.33,0.0,12.54,0.0,12.21,0.0,11.917,11.73,11.572,0.04,0.046,0.044
250.9374167,-47.4800556,NGC 6200,165,13.05,0.026,0.332,0.037,0.334,0.055,,,,,,,,,,,,,,,,,B,false,13.73,0.0,13.36,0.0,12.61,0.0,12.77,0.0,12.38,0.0,11.929,11.779,11.676,0.038,0.03,0.032
250.9402083,-47.4088056,NGC 6200,73,12.906,0.026,0.994,0.044,1.13,0.05,,,,,,,,,,,,,,,,,O,false,15.44,0.01,,,11.67,0.0,,,,,9.982,9.308,9.103,0.024,0.024,0.021
250.9409583,-47.5311111,NGC 6200,236,13.833,0.036,0.506,0.052,0.593,0.065,,,,,,,,,,,,,,,,,O,false,14.8,0.0,14.24,0.0,13.08,0.0,13.28,0.0,12.75,0.0,12.106,11.777,11.666,0.03,0.034,0.035
250.9413333,-47.5586389,NGC 6200,280,13.605,0.033,0.578,0.048,0.65,0.06,,,,,,,,,,,,,,,,,O,false,14.62,0.0,14.04,0.0,12.78,0.0,13.0,0.0,12.47,0.0,11.799,11.513,11.36,0.022,0.024,0.022
250.9440833,-47.4956111,NGC 6200,189,14.356,0.046,0.381,0.064,0.347,0.081,,,,,,,,,,,,,,,,,B,false,15.11,0.0,14.71,0.0,13.87,0.0,14.04,0.0,13.61,0.0,13.089,12.889,12.791,0.021,0.03,0.039
250.9450833,-47.4644444,NGC 6200,139,12.638,0.024,1.119,0.043,1.259,0.048,,,,,,,,,,,,,,,,,O,false,15.73,0.01,,,,,,,,,9.33,8.548,8.294,0.018,0.038,0.024
250.946,-47.5619167,NGC 6200,283,12.33,0.02,0.454,0.03,0.546,0.047,,,,,,,,,,,,,,,,,O,false,13.23,0.0,,,11.64,0.0,11.82,0.0,,,10.759,10.539,10.375,0.026,0.028,0.025
250.9472083,-47.3658333,NGC 6200,4,14.694,0.051,0.607,0.074,0.764,0.082,,,,,,,,,,,,,,,,,O,false,15.71,0.01,15.24,0.01,13.86,0.0,14.17,0.0,13.62,0.0,12.922,12.5,12.377,0.049,0.034,0.037
250.9520833,-47.3883889,NGC 6200,42,13.635,0.033,0.972,0.053,1.095,0.057,,,,,,,,,,,,,,,,,O,false,15.87,0.01,,,12.42,0.0,,,,,10.799,10.152,9.972,0.027,0.03,0.03
250.9525417,-47.3856667,NGC 6200,32,14.377,0.046,0.968,0.074,1.184,0.071,,,,,,,,,,,,,,,,,O,false,17.17,0.01,15.25,0.01,13.14,0.0,13.59,0.0,12.76,0.0,11.315,10.618,10.413,0.035,0.036,0.032
250.95625,-47.424,NGC 6200,98,14.225,0.043,0.687,0.064,0.868,0.071,,,,,,,,,,,,,,,,,O,false,15.3,0.0,,,,,,,,,12.016,11.528,11.379,0.03,0.031,0.029
250.958125,-47.4668056,NGC 6200,146,13.117,0.027,1.008,0.046,1.15,0.05,,,,,,,,,,,,,,,,,O,false,15.63,0.01,13.97,0.0,11.89,0.0,12.29,0.0,11.45,0.0,10.025,9.318,9.145,0.022,0.024,0.025
250.95925,-47.3854444,NGC 6200,31,13.608,0.033,0.313,0.046,0.325,0.064,,,,,,,,,,,,,,,,,B,false,13.74,0.0,,,13.16,0.0,13.4,0.0,13.06,0.0,12.631,12.503,12.406,0.05,0.05,0.045
250.9615,-47.5225556,NGC 6200,221,13.904,0.036,0.506,0.052,0.568,0.066,,,,,,,,,,,,,,,,,O,false,14.79,0.0,14.34,0.0,13.24,0.0,13.46,0.0,12.96,0.0,12.224,11.976,11.866,0.021,0.022,0.019
250.9619167,-47.38625,NGC 6200,34,14.098,0.041,0.448,0.058,0.64,0.071,,,,,,,,,,,,,,,,,O,false,14.44,0.0,,,13.4,0.0,13.73,0.0,13.25,0.0,12.6,12.241,12.118,0.043,0.048,0.049
250.9624583,-47.5551944,NGC 6200,277,13.972,0.039,0.593,0.057,0.715,0.067,,,,,,,,,,,,,,,,,O,false,15.09,0.0,14.53,0.0,13.2,0.0,13.47,0.0,12.87,0.0,12.041,11.704,11.557,0.026,0.025,0.025
250.9634167,-47.5264444,NGC 6200,228,13.402,0.03,0.438,0.043,0.492,0.059,,,,,,,,,,,,,,,,,O,false,14.33,0.0,13.8,0.0,12.84,0.0,13.04,0.0,12.57,0.0,11.866,11.644,11.538,0.029,0.028,0.026
250.9644583,-47.4463056,NGC 6200,118,13.225,0.027,0.376,0.039,0.433,0.057,,,,,,,,,,,,,,,,,B,false,13.6,0.0,13.55,0.0,,,12.89,0.0,12.49,0.0,11.976,11.764,11.695,0.044,0.036,0.035
250.9645833,-47.5499444,NGC 6200,267,13.061,0.025,0.391,0.037,0.436,0.054,,,,,,,,,,,,,,,,,B,false,13.4,0.0,13.43,0.0,12.57,0.0,12.79,0.0,12.4,0.0,11.978,11.708,11.676,0.06,0.081,0.034
250.9670833,-47.5091944,NGC 6200,205,14.33,0.045,0.91,0.071,1.046,0.071,,,,,,,,,,,,,,,,,O,false,,,15.2,0.0,13.23,0.0,13.62,0.0,12.85,0.0,11.5,10.85,10.69,0.045,0.034,0.033
250.9680833,-47.5410833,NGC 6200,245,12.119,0.018,0.313,0.027,0.379,0.047,,,,,,,,,,,,,,,,,B,false,11.91,0.0,,,11.69,0.0,11.9,0.0,11.56,0.0,11.234,11.153,11.096,0.026,0.027,0.03
250.968125,-47.4446111,NGC 6200,117,14.33,0.045,1.053,0.074,1.211,0.07,,,,,,,,,,,,,,,,,O,false,17.07,0.01,15.24,0.0,,,13.48,0.0,12.61,0.0,11.144,10.444,10.238,0.033,0.028,0.027
250.9684583,-47.5122778,NGC 6200,210,11.82,0.016,0.29,0.025,0.419,0.044,,,,,,,,,,,,,,,,,B,false,11.41,0.0,,,11.43,0.0,11.63,0.0,11.33,0.0,11.093,10.999,10.979,0.054,0.034,0.025
250.97025,-47.5620833,NGC 6200,285,14.212,0.041,0.462,0.058,0.445,0.075,,,,,,,,,,,,,,,,,O,false,15.21,0.0,,,13.7,0.0,13.88,0.0,13.4,0.0,12.74,12.531,12.481,0.027,0.028,0.03
250.9703333,-47.4441111,NGC 6200,116,13.834,0.036,0.319,0.05,0.428,0.067,,,,,,,,,,,,,,,,,B,false,13.95,0.0,14.14,0.0,,,13.53,0.0,13.15,0.0,12.69,12.501,12.492,0.032,0.034,0.021
250.9704583,-47.4341389,NGC 6200,107,14.32,0.045,1.216,0.076,1.342,0.068,,,,,,,,,,,,,,,,,O,false,17.74,0.02,15.32,0.01,,,13.33,0.0,12.37,0.0,10.732,9.903,9.697,0.029,0.027,0.026
250.9735,-47.4418611,NGC 6200,112,12.646,0.021,0.401,0.031,0.546,0.048,,,,,,,,,,,,,,,,,Be?,false,12.94,0.0,,,,,12.27,0.0,,,11.368,11.038,10.983,0.061,0.028,0.027
250.9762083,-47.4753889,NGC 6200,161,13.13,0.027,0.309,0.038,0.355,0.056,,,,,,,,,,,,,,,,,B,false,13.24,0.0,13.4,0.0,12.68,0.0,12.88,0.0,12.52,0.0,12.104,11.987,11.912,0.03,0.035,0.033
250.9765417,-47.51,NGC 6200,208,12.976,0.025,0.384,0.037,0.428,0.053,,,,,,,,,,,,,,,,,B,false,13.72,0.0,13.37,0.0,12.53,0.0,12.72,0.0,12.31,0.0,11.692,11.53,11.354,0.029,0.031,0.02
250.977875,-47.4618611,NGC 6200,133,13.45,0.031,0.398,0.044,0.421,0.061,,,,,,,,,,,,,,,,,B,false,13.76,0.0,13.78,0.0,12.91,0.0,13.13,0.0,12.72,0.0,12.148,12.027,11.999,,0.053,0.037
250.9832917,-47.4005278,NGC 6200,64,12.558,0.021,0.307,0.03,0.386,0.049,,,,,,,,,,,,,,,,,B,false,,,,,,,,,12.0,0.0,11.663,11.571,11.537,0.022,0.027,0.025
250.9833333,-47.4887778,NGC 6200,178,13.32,0.029,0.498,0.042,0.533,0.057,,,,,,,,,,,,,,,,,O,false,14.05,0.0,13.73,0.0,12.7,0.0,12.94,0.0,12.44,0.0,11.717,11.475,11.39,0.03,0.032,0.033
250.9847917,-47.5531111,NGC 6200,272,14.074,0.041,1.132,0.069,1.249,0.065,,,,,,,,,,,,,,,,,O,false,17.37,0.01,15.08,0.01,12.82,0.0,13.23,0.0,12.35,0.0,10.788,10.098,9.838,0.048,0.044,0.041
250.9863333,-47.5552222,NGC 6200,278,12.456,0.021,0.371,0.031,0.492,0.049,,,,,,,,,,,,,,,,,B,false,12.81,0.0,,,11.93,0.0,12.15,0.0,11.75,0.0,11.256,10.987,10.441,0.065,0.087,
250.988875,-47.4958056,NGC 6200,190,13.575,0.033,0.316,0.045,0.403,0.063,,,,,,,,,,,,,,,,,B,false,13.64,0.0,13.85,0.0,13.11,0.0,13.32,0.0,12.96,0.0,12.561,12.402,12.336,0.067,0.039,0.044
250.9894583,-47.3678056,NGC 6200,6,13.934,0.036,0.287,0.05,0.352,0.068,,,,,,,,,,,,,,,,,B,false,14.13,0.0,,,13.45,0.0,13.68,0.0,13.32,0.0,12.932,12.851,12.741,0.051,0.075,0.051
250.9896667,-47.4866667,NGC 6200,174,14.813,0.054,0.562,0.077,0.495,0.09,,,,,,,,,,,,,,,,,O,false,15.93,0.01,15.25,0.0,14.12,0.0,14.33,0.0,13.81,0.0,13.07,12.867,12.754,0.021,0.024,0.035
250.9925833,-47.5775556,NGC 6200,308,14.427,0.045,0.403,0.062,0.425,0.079,,,,,,,,,,,,,,,,,B,false,14.9,0.0,,,13.94,0.0,14.13,0.0,13.72,0.01,13.084,11.617,12.637,0.04,,0.058
250.9926667,-47.4103889,NGC 6200,77,14.673,0.05,0.472,0.071,0.638,0.084,,,,,,,,,,,,,,,,,O,false,15.06,0.01,,,,,14.23,0.0,13.74,0.01,13.075,12.724,12.693,0.043,0.048,0.061
250.9929583,-47.5272778,NGC 6200,229,13.595,0.033,0.458,0.047,0.556,0.062,,,,,,,,,,,,,,,,,O,false,14.03,0.0,14.0,0.0,12.99,0.0,13.24,0.0,12.79,0.0,12.267,12.003,11.954,0.027,0.028,0.029
250.9942917,-47.5725556,NGC 6200,297,12.349,0.02,0.288,0.03,0.316,0.048,,,,,,,,,,,,,,,,,B,false,12.67,0.0,,,11.97,0.0,12.13,0.0,11.79,0.0,11.395,11.29,11.216,0.027,0.03,0.034
250.9996667,-47.3848611,NGC 6200,30,11.862,0.017,0.266,0.025,0.362,0.045,,,,,,,,,,,,,,,,,B,false,,,,,11.41,0.0,11.67,0.0,11.36,0.0,11.1,11.061,11.066,0.026,0.022,0.02
251.002875,-47.4027778,NGC 6200,66,14.527,0.049,0.619,0.071,0.782,0.077,,,,,,,,,,,,,,,,,O,false,15.52,0.01,,,,,14.05,0.0,13.47,0.0,12.61,12.216,12.123,0.035,0.043,0.039
251.00525,-47.3721389,NGC 6200,8,13.156,0.027,0.298,0.038,0.335,0.057,,,,,,,,,,,,,,,,,B,false,,,,,12.69,0.0,12.92,0.0,12.56,0.0,12.112,12.058,11.994,0.022,0.024,0.025
251.0054583,-47.4659167,NGC 6200,143,12.912,0.023,0.325,0.034,0.424,0.051,,,,,,,,,,,,,,,,,B,false,12.73,0.0,,,12.43,0.0,12.65,0.0,12.3,0.0,11.915,11.794,11.752,0.036,0.044,0.044
251.005625,-47.4610833,NGC 6200,131,12.88,0.024,0.355,0.035,0.437,0.053,,,,,,,,,,,,,,,,,B,false,12.78,0.0,,,12.35,0.0,12.58,0.0,12.22,0.0,11.85,11.756,11.739,0.026,0.03,0.03
251.0077917,-47.5328056,NGC 6200,237,14.334,0.045,0.515,0.063,0.587,0.077,,,,,,,,,,,,,,,,,O,false,,,,,13.69,0.0,13.91,0.0,13.38,0.0,12.643,12.343,12.166,0.042,0.055,0.056
251.0079583,-47.5593333,NGC 6200,282,13.771,0.035,0.373,0.049,0.396,0.066,,,,,,,,,,,,,,,,,B,false,,,,,13.31,0.0,13.51,0.0,13.12,0.0,12.719,12.591,12.535,0.024,0.025,0.034
251.0097083,-47.4803611,NGC 6200,168,13.93,0.038,0.373,0.053,0.414,0.07,,,,,,,,,,,,,,,,,B,false,,,,,13.44,0.0,13.63,0.0,13.21,0.0,12.624,12.463,12.429,0.032,0.034,0.037
251.011625,-47.5786667,NGC 6200,311,13.918,0.037,0.367,0.052,0.434,0.069,,,,,,,,,,,,,,,,,B,false,,,,,13.45,0.0,13.65,0.0,13.25,0.0,12.747,12.592,12.448,0.024,0.034,0.032
251.011625,-47.47425,NGC 6200,159,14.437,0.047,1.126,0.077,1.199,0.072,,,,,,,,,,,,,,,,,O,false,,,,,13.18,0.0,,,,,11.203,10.453,10.235,0.022,0.024,0.022
251.01225,-47.5878889,NGC 6200,321,12.819,0.024,0.466,0.036,0.457,0.052,,,,,,,,,,,,,,,,,O,false,,,,,12.31,0.0,,,,,11.31,11.092,11.013,0.021,0.022,0.019
251.01475,-47.3773056,NGC 6200,18,14.321,0.043,0.391,0.06,0.483,0.075,,,,,,,,,,,,,,,,,B,false,15.06,0.0,14.61,0.01,,,,,,,12.835,12.589,12.509,0.026,0.03,0.033
251.0209167,-47.4,NGC 6200,63,14.705,0.053,0.433,0.074,0.451,0.09,,,,,,,,,,,,,,,,,O,false,15.57,0.01,15.02,0.01,,,14.31,0.0,13.83,0.0,13.23,12.14,11.929,0.03,,
251.0220833,-47.5181667,NGC 6200,215,13.966,0.039,0.407,0.054,0.366,0.072,,,,,,,,,,,,,,,,,B,false,14.66,0.01,14.27,0.01,,,13.66,0.0,13.25,0.0,12.693,12.488,12.41,0.036,0.035,0.038
251.02225,-47.3829722,NGC 6200,27,13.678,0.035,0.916,0.055,1.056,0.059,,,,,,,,,,,,,,,,,O,false,15.61,0.01,14.4,0.01,12.52,0.0,12.94,0.0,,,10.885,10.245,10.087,0.026,0.025,0.025
251.0232083,-47.4306111,NGC 6200,103,14.389,0.046,0.371,0.064,0.438,0.08,,,,,,,,,,,,,,,,,B,false,14.78,0.01,,,,,14.04,0.0,,,12.835,12.98,11.936,,0.051,
251.0268333,-47.5357222,NGC 6200,239,12.45,0.021,0.43,0.032,0.56,0.048,,,,,,,,,,,,,,,,,Be?,false,12.82,0.0,,,11.84,0.0,12.06,0.0,11.6,0.0,11.063,10.796,10.643,0.035,0.036,0.033
251.0277083,-47.4972222,NGC 6200,192,14.823,0.056,0.549,0.081,0.553,0.093,,,,,,,,,,,,,,,,,O,false,16.0,0.01,15.25,0.01,14.13,0.0,14.33,0.0,13.76,0.0,12.982,12.722,12.639,0.039,0.046,0.047
251.0304167,-47.5507778,NGC 6200,269,13.865,0.035,0.4,0.049,0.422,0.065,,,,,,,,,,,,,,,,,B,false,13.97,0.0,14.13,0.0,13.35,0.0,13.54,0.0,13.15,0.0,12.732,12.612,12.592,0.022,0.027,0.03
251.0319583,-47.5251111,NGC 6200,226,13.459,0.031,0.569,0.045,0.654,0.059,,,,,,,,,,,,,,,,,O,false,14.45,0.0,13.9,0.0,12.72,0.0,12.96,0.0,12.41,0.0,11.682,11.406,11.24,0.036,0.03,0.026
251.0345,-47.5875,NGC 6200,320,14.705,0.051,0.603,0.074,0.841,0.08,,,,,,,,,,,,,,,,,O,false,15.71,0.01,15.21,0.0,13.83,0.0,14.12,0.0,13.49,0.0,12.659,12.284,12.179,0.021,0.025,0.026
251.0350417,-47.3806667,NGC 6200,23,13.686,0.033,0.557,0.048,0.729,0.06,,,,,,,,,,,,,,,,,O,false,14.54,0.0,,,12.85,0.0,13.18,0.0,12.61,0.0,11.85,11.504,11.453,0.036,0.043,0.049
251.0359583,-47.4428889,NGC 6200,114,14.399,0.047,0.578,0.066,0.629,0.079,,,,,,,,,,,,,,,,,O,false,15.25,0.01,,,,,13.89,0.0,,,12.626,12.335,12.253,0.021,0.027,0.025
251.0365,-47.4921389,NGC 6200,180,13.912,0.037,0.474,0.054,0.492,0.068,,,,,,,,,,,,,,,,,O,false,14.88,0.01,14.28,0.0,13.29,0.0,13.48,0.0,12.99,0.0,12.243,11.927,11.763,0.029,0.044,0.04
251.0379583,-47.3885,NGC 6200,44,14.728,0.053,0.585,0.076,0.739,0.085,,,,,,,,,,,,,,,,,O,false,15.56,0.01,15.16,0.01,13.86,0.0,14.19,0.0,13.6,0.01,12.781,12.455,12.401,0.035,0.039,0.04
251.03925,-47.5473889,NGC 6200,261,14.504,0.049,0.445,0.069,0.394,0.085,,,,,,,,,,,,,,,,,O,false,15.22,0.0,14.86,0.0,14.0,0.0,14.16,0.0,13.71,0.0,13.085,12.815,12.695,0.07,0.071,0.067
251.0395833,-47.4930833,NGC 6200,183,13.448,0.032,1.003,0.053,1.156,0.056,,,,,,,,,,,,,,,,,O,false,16.03,0.01,14.25,0.0,12.23,0.0,12.62,0.0,,,10.416,9.697,9.495,0.022,0.024,0.022
251.04125,-47.3864167,NGC 6200,37,14.441,0.047,0.44,0.065,0.478,0.082,,,,,,,,,,,,,,,,,O,false,15.26,0.01,14.78,0.01,13.78,0.0,14.06,0.0,13.58,0.0,12.933,12.738,12.71,0.051,0.043,0.045
251.0430417,-47.5141667,NGC 6200,213,12.822,0.024,0.354,0.035,0.519,0.052,,,,,,,,,,,,,,,,,Be?,false,13.02,0.0,,,12.32,0.0,12.52,0.0,12.14,0.0,11.692,11.541,11.47,0.027,0.034,0.035
251.0438333,-47.5297778,NGC 6200,234,14.583,0.05,0.505,0.071,0.699,0.082,,,,,,,,,,,,,,,,,O,false,15.23,0.0,15.0,0.0,13.83,0.0,14.11,0.0,13.6,0.0,12.979,12.565,12.537,0.074,0.07,0.068
251.0444167,-47.4594167,NGC 6200,129,13.616,0.034,0.947,0.055,1.142,0.058,,,,,,,,,,,,,,,,,O,false,15.97,0.01,,,12.37,0.0,12.78,0.0,,,10.628,9.949,9.746,0.03,0.03,0.03
251.0447083,-47.5373611,NGC 6200,242,12.309,0.018,0.336,0.028,0.425,0.046,,,,,,,,,,,,,,,,,B,false,12.09,0.0,,,11.78,0.0,11.97,0.0,11.61,0.0,11.253,11.112,11.087,0.022,0.027,0.028
251.0452083,-47.4550556,NGC 6200,126,13.94,0.037,0.458,0.052,0.64,0.066,,,,,,,,,,,,,,,,,O,false,14.41,0.0,,,13.18,0.0,13.48,0.0,,,12.426,12.124,12.025,0.024,0.024,0.023
