,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag_imag,umag_gmag_rmag_Hamag,umag_gmag_imag_Hamag,umag_rmag_imag_Hamag,gmag_rmag_imag_Hamag,outlier_columns,RAJ2000,DEJ2000,em
10130,19.627,17.57,16.58,15.85,16.35,14.832,14.486,14.248,0.7308333333333348,0.5822941176470771,0.7895581395348785,0.6283953488372029,-0.1611627906976758,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,84.966077,30.608162,1.0
10131,15.537,14.08,13.89,13.61,13.77,13.055,12.906,12.865,0.9483333333333321,0.6875882352941117,1.0514186046511633,0.873046511627907,-0.17837209302325646,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,88.705379,21.108559,1.0
10132,19.477,17.747,17.09,16.63,16.96,15.835,15.616,15.226,0.8943333333333324,0.8964705882353007,0.8934883720930195,0.7907209302325506,-0.10276744186046893,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.298564,20.85526,1.0
10133,18.608,17.001,16.51,16.05,16.35,15.434,15.094,14.868,0.7713333333333313,0.5811176470588215,0.8465348837209281,0.646837209302322,-0.1996976744186063,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.701311,20.895335,1.0
10134,19.249,17.618,17.06,16.61,16.88,15.883,15.529,15.464,0.8135000000000018,0.4768823529411781,0.9465813953488389,0.882953488372096,-0.06362790697674303,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.675021,20.75128,1.0
10135,18.312,16.567,15.98,15.45,15.77,14.567,14.318,14.103,0.7821666666666658,0.3985294117647009,0.9338372093023263,0.7840930232558143,-0.14974418604651218,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.954516,20.780507,1.0
10136,19.59,17.668,16.75,16.13,16.51,15.283,14.899,14.834,0.7956666666666656,0.38317647058824544,0.9587441860465062,1.0018604651162677,0.04311627906976123,umag_gmag_rmag_imag,89.266987,20.877546,1.0
10137,18.559,16.827,16.22,15.74,16.05,14.901,14.71,14.652,0.860000000000002,0.6420000000000108,0.9461860465116264,0.8394651162790705,-0.10672093023255602,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,89.00797,21.176452,1.0
10138,19.721,17.767,17.05,16.43,16.85,15.418,15.147,14.955,0.8276666666666657,0.6716470588235341,0.8893488372092992,0.639372093023248,-0.2499767441860512,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.181275,21.01139,1.0
10139,19.061,17.431,16.8,16.29,16.62,15.375,15.117,14.924,0.7034999999999964,0.47588235294117687,0.793488372093018,0.6647209302325494,-0.12876744186046873,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,89.251752,21.114373,1.0
10140,19.625,17.87,17.25,16.68,17.06,15.74,15.198,15.126,0.7194999999999987,0.5367647058823433,0.7917441860465136,0.5368604651162849,-0.2548837209302288,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.236272,20.98578,1.0
10143,19.501,17.635,17.07,16.58,16.96,15.799,15.653,15.197,0.9758333333333296,1.1607058823529441,0.9027441860465053,0.5928604651162688,-0.30988372093023675,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.386069,20.915558,1.0
10144,18.303,16.634,16.2,15.78,16.08,15.102,15.033,14.772,0.9060000000000008,0.8995882352941115,0.9085348837209338,0.6518372093023332,-0.2566976744186008,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.494901,21.179001,1.0
10145,18.349,16.699,16.33,15.93,16.23,15.301,15.137,14.939,0.9233333333333347,1.0088235294117767,0.8895348837209274,0.567837209302325,-0.32169767441860264,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.269077,21.003584,1.0
10146,18.732,17.271,16.89,16.54,16.8,16.087,15.886,15.581,0.8251666666666627,0.8839411764705875,0.8019302325581344,0.5843255813953407,-0.2176046511627937,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.347717,20.998146,1.0
10147,18.991,17.47,16.95,16.53,16.76,15.849,15.583,15.43,0.7580000000000043,0.3027647058823679,0.9379767441860465,0.9284418604651152,-0.009534883720931364,umag_gmag_rmag_imag,86.624649,21.491653,1.0
10148,18.266,16.268,15.44,14.77,15.25,13.658,13.362,13.162,0.7808333333333313,0.7797647058823534,0.7812558139534855,0.504139534883719,-0.27711627906976655,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,84.057489,28.749423,1.0
10149,16.71,14.949,14.26,13.79,14.06,13.007,12.745,12.614,0.9071666666666667,0.47864705882353453,1.076581395348835,1.1439534883720883,0.06737209302325309,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,89.07536,20.893858,1.0
10150,17.608,15.933,15.32,14.84,15.1,13.954,13.691,13.523,0.8030000000000002,0.26441176470587857,1.0159302325581412,1.030325581395351,0.01439534883720961,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,88.885697,21.262139,1.0
10151,18.403,16.721,16.02,15.49,15.85,14.577,14.3,14.066,0.7191666666666667,0.5919999999999987,0.7694418604651168,0.6416046511627935,-0.12783720930232334,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,89.317057,21.012345,1.0
10152,17.551,16.061,15.62,15.28,15.46,14.764,14.554,14.33,0.8723333333333322,0.4641176470588322,1.033720930232553,1.0603023255813877,0.026581395348834747,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.65178,21.713765,1.0
10153,17.389,15.99,15.54,15.26,15.41,14.713,14.531,14.395,0.8903333333333338,0.5654705882352994,1.0187674418604635,1.1234186046511616,0.10465116279069808,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.298235,21.518072,1.0
10154,18.332,16.748,16.23,15.75,16.06,15.124,14.952,14.832,0.7119999999999991,0.49399999999998845,0.7981860465116312,0.6024651162790773,-0.1957209302325541,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.389985,20.713792,1.0
10156,19.205,17.577,17.11,16.72,17.01,16.234,15.951,15.891,0.9194999999999957,0.9868235294117748,0.8928837209302226,0.692209302325568,-0.20067441860465474,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.410885,20.785387,1.0
10157,18.747,17.023,16.44,15.94,16.28,15.108,14.769,14.85,0.8156666666666639,0.6981176470588224,0.8621395348837174,0.662348837209294,-0.1997906976744236,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.422835,21.003639,1.0
10158,19.793,17.993,17.3,16.69,17.08,15.884,15.541,15.079,0.6918333333333353,0.389411764705867,0.8113953488372181,0.6064883720930374,-0.2049069767441809,gmag_rmag_imag_Hamag,88.716245,20.601607,1.0
10160,19.744,17.8,16.98,16.33,16.66,15.335,14.979,14.657,0.7631666666666621,-0.10776470588235654,1.1074883720930182,1.1677209302325495,0.06023255813953132,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,88.891403,20.858719,1.0
10161,19.413,17.72,17.08,16.58,16.89,15.738,15.403,15.532,0.7846666666666683,0.4747647058823685,0.9071860465116239,0.8334651162790616,-0.07372093023256243,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.685521,20.810406,1.0
10162,19.968,17.983,17.16,16.65,16.96,15.875,15.618,15.342,1.0584999999999969,0.702647058823533,1.199186046511622,1.3084651162790595,0.1092790697674374,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.467398,21.327615,1.0
10164,18.573,16.746,16.2,15.69,16.01,14.814,14.508,14.421,0.9005000000000024,0.6087647058823689,1.0158372093023225,0.825093023255806,-0.19074418604651655,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,88.71094,21.236688,1.0
10165,19.028,17.262,16.71,16.25,16.55,15.528,15.246,15.029,0.9303333333333302,0.7401176470588204,1.005534883720927,0.8668372093023209,-0.13869767441860636,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,88.552349,21.308513,1.0
10166,18.172,16.657,16.23,15.83,16.13,15.212,15.121,15.2,0.7883333333333334,0.873823529411756,0.7545348837209339,0.4908372093023319,-0.26369767441860226,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.454878,21.150202,1.0
10167,19.513,17.749,17.21,16.73,17.05,15.784,15.515,15.466,0.8920000000000023,0.7381176470588251,0.9528372093023282,0.7550930232558144,-0.197744186046514,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.549528,21.044588,1.0
10169,20.177,18.191,17.35,16.69,17.13,15.403,15.119,15.034,0.7870000000000006,0.575411764705867,0.8706511627907048,0.6986279069767547,-0.17202325581395028,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,89.219763,21.204539,1.0
10170,20.011,18.256,17.58,16.99,17.41,15.944,15.848,15.663,0.6831666666666663,0.6650000000000105,0.6903488372092976,0.3993720930232496,-0.290976744186048,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.242355,21.02688,1.0
10171,19.058,17.327,16.49,15.93,16.24,15.051,14.652,14.637,0.7136666666666673,0.12805882352940934,0.9451860465116296,1.0684651162790784,0.12327906976744851,umag_gmag_rmag_imag,86.662778,21.749147,1.0
10172,19.244,17.561,17.04,16.67,16.94,15.938,15.607,15.772,1.0108333333333381,1.041823529411778,0.9985813953488385,0.8979534883720965,-0.10062790697674207,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.437237,21.905787,1.0
10173,19.393,17.654,17.07,16.65,16.92,15.952,15.525,15.394,0.9759999999999979,0.7772352941176566,1.0545813953488303,1.016953488372079,-0.037627906976751446,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.373304,21.602149,1.0
10175,19.83,18.069,17.43,16.96,17.24,16.055,15.864,15.577,0.9071666666666682,0.5427647058823435,1.0512325581395405,1.0455813953488482,-0.005651162790692443,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.598025,21.594352,1.0
10177,18.772,17.044,16.36,15.83,16.13,15.057,14.633,14.681,0.7651666666666661,0.25329411764705356,0.9675348837209313,0.9608372093023307,-0.0066976744186008075,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,86.618826,21.449099,1.0
10178,18.401,16.619,15.93,15.49,15.76,14.709,14.425,14.249,0.9826666666666678,0.6920000000000002,1.0975813953488387,1.164953488372096,0.0673720930232572,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.308141,21.562524,1.0
10180,18.186,16.294,15.63,15.09,15.43,14.26,14.001,13.887,0.910999999999998,0.6096470588235217,1.0301395348837212,0.9113488372093033,-0.11879069767441819,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,94.688631,24.073815,1.0
10181,19.47,17.698,17.01,16.52,16.82,15.742,15.427,15.373,0.8818333333333284,0.5537647058823427,1.0115348837209273,1.0088372093023203,-0.002697674418607132,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,94.079515,23.522863,1.0
10182,19.525,17.765,16.94,16.43,16.77,15.469,15.433,15.101,0.8334999999999954,0.6699999999999868,0.8981395348837198,0.9403488372093014,0.0422093023255814,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,94.358991,23.715403,1.0
10183,18.883,17.035,16.43,15.92,16.26,15.306,14.885,14.778,0.9214999999999997,0.7580000000000104,0.9861395348837162,0.8083488372092948,-0.17779069767442157,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,94.744205,24.109636,1.0
10184,18.479,16.685,16.0,15.51,15.8,14.785,14.506,14.462,0.9038333333333336,0.511647058823534,1.058883720930231,1.076209302325577,0.01732558139534579,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,94.743452,24.05021,1.0
10185,18.483,16.792,16.17,15.71,16.01,15.04,14.724,14.603,0.855333333333331,0.6651176470588211,0.9305348837209277,0.8618372093023219,-0.06869767441860608,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,94.641682,23.958475,1.0
